image,gt,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002902.jpg,"['car', 'person']",0.0,0.001,0.0,0.0,0.0,0.001,1.0,0.003,0.0,0.0,0.0,0.002,0.0,0.0,0.212,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_004390.jpg,['car'],0.0,0.0,0.0,0.007,0.0,0.0,1.0,0.001,0.0,0.001,0.0,0.007,0.0,0.0,0.066,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_007064.jpg,['car'],0.0,0.001,0.0,0.003,0.0,0.001,1.0,0.001,0.001,0.0,0.001,0.006,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_000542.jpg,"['car', 'person']",0.0,0.0,0.0,0.012,0.0,0.001,1.0,0.001,0.0,0.0,0.002,0.002,0.001,0.003,0.071,0.001,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_007804.jpg,"['bus', 'car']",0.0,0.002,0.001,0.001,0.0,0.004,1.0,0.001,0.001,0.0,0.004,0.001,0.0,0.016,0.103,0.001,0.001,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_000432.jpg,['car'],0.0,0.004,0.0,0.003,0.0,0.004,1.0,0.012,0.0,0.001,0.0,0.0,0.0,0.002,0.141,0.0,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000246.jpg,['car'],0.0,0.002,0.001,0.007,0.001,0.0,1.0,0.002,0.0,0.003,0.0,0.025,0.0,0.0,0.188,0.0,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_003453.jpg,['car'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.001,0.0,0.003,0.0,0.0,0.021,0.0,0.0,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004102.jpg,"['car', 'person']",0.0,0.001,0.0,0.002,0.0,0.001,1.0,0.0,0.0,0.0,0.0,0.004,0.002,0.019,0.981,0.001,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004232.jpg,['car'],0.0,0.001,0.0,0.0,0.0,0.001,1.0,0.02,0.001,0.0,0.0,0.001,0.0,0.0,0.037,0.0,0.0,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_005817.jpg,"['car', 'person']",0.0,0.0,0.002,0.005,0.0,0.0,1.0,0.001,0.0,0.002,0.002,0.004,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_002234.jpg,"['car', 'person']",0.0,0.005,0.0,0.001,0.0,0.0,1.0,0.004,0.001,0.001,0.0,0.003,0.0,0.001,0.982,0.001,0.0,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_005686.jpg,['car'],0.0,0.0,0.001,0.002,0.001,0.0,1.0,0.002,0.0,0.001,0.001,0.006,0.0,0.001,0.057,0.006,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002578.jpg,['car'],0.0,0.0,0.002,0.002,0.0,0.0,1.0,0.001,0.002,0.001,0.003,0.002,0.0,0.0,0.021,0.0,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_004692.jpg,"['car', 'person']",0.0,0.002,0.0,0.007,0.0,0.003,1.0,0.0,0.001,0.0,0.0,0.003,0.0,0.071,0.996,0.003,0.001,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000536.jpg,['cat'],0.0,0.0,0.0,0.0,0.002,0.0,0.0,1.0,0.002,0.0,0.004,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.002
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_002410.jpg,['cat'],0.0,0.0,0.0,0.0,0.009,0.0,0.0,1.0,0.002,0.0,0.001,0.0,0.0,0.0,0.002,0.002,0.0,0.005,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_006793.jpg,['cat'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_005977.jpg,['cat'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_005899.jpg,['cat'],0.0,0.0,0.0,0.0,0.0,0.0,0.001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_002201.jpg,['cat'],0.0,0.0,0.0,0.0,0.004,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.0,0.0,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_001290.jpg,['cat'],0.0,0.0,0.0,0.0,0.009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.0,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_000839.jpg,['cat'],0.0,0.0,0.0,0.0,0.001,0.0,0.004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_006781.jpg,['cat'],0.0,0.0,0.0,0.0,0.001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_006285.jpg,['cat'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001291.jpg,['cat'],0.0,0.0,0.0,0.0,0.002,0.0,0.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_007610.jpg,['cat'],0.0,0.0,0.0,0.0,0.001,0.0,0.001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.01,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_005469.jpg,['cat'],0.0,0.0,0.0,0.0,0.004,0.0,0.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.406,0.0,0.0,0.0,0.0,0.003
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_003427.jpg,['cat'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002053.jpg,['cat'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002499.jpg,['cat'],0.0,0.0,0.0,0.0,0.001,0.0,0.001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_002699.jpg,['cat'],0.0,0.0,0.0,0.0,0.0,0.0,0.001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001021.jpg,['cat'],0.0,0.0,0.0,0.0,0.0,0.0,0.002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_005235.jpg,['cat'],0.0,0.0,0.0,0.0,0.014,0.0,0.0,1.0,0.021,0.0,0.002,0.0,0.0,0.0,0.001,0.026,0.0,0.008,0.0,0.023
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_005647.jpg,['cat'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002723.jpg,['cat'],0.0,0.0,0.0,0.0,0.005,0.0,0.001,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000175.jpg,['cat'],0.0,0.0,0.0,0.0,0.0,0.0,0.001,1.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_001792.jpg,['cat'],0.0,0.0,0.0,0.0,0.002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_007176.jpg,['cat'],0.0,0.0,0.0,0.0,0.001,0.0,0.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002531.jpg,"['cat', 'sofa']",0.0,0.0,0.0,0.0,0.002,0.0,0.0,1.0,0.031,0.0,0.001,0.0,0.0,0.0,0.0,0.005,0.0,0.007,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_002004.jpg,['cat'],0.0,0.0,0.0,0.0,0.0,0.0,0.003,1.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_005021.jpg,"['cat', 'chair']",0.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.271,0.0,0.004,0.0,0.0,0.0,0.002,0.004,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_004681.jpg,"['cat', 'dog']",0.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.001,0.051,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_006025.jpg,['cat'],0.0,0.0,0.0,0.0,0.005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003955.jpg,['cat'],0.0,0.0,0.001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_001374.jpg,['cat'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002025.jpg,['cat'],0.0,0.0,0.002,0.0,0.002,0.0,0.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_005551.jpg,['cat'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002228.jpg,['cat'],0.0,0.0,0.0,0.0,0.0,0.0,0.002,1.0,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.005,0.0,0.0,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_000342.jpg,"['cat', 'sofa']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.081,0.0,0.001,0.0,0.0,0.0,0.003,0.002,0.0,0.004,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_001885.jpg,['cat'],0.0,0.0,0.0,0.0,0.003,0.0,0.003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000875.jpg,['cat'],0.0,0.001,0.0,0.0,0.001,0.0,0.001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001468.jpg,['cat'],0.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_003052.jpg,['cat'],0.0,0.0,0.001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.005,0.0,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_005421.jpg,['cat'],0.0,0.0,0.0,0.0,0.001,0.0,0.002,1.0,0.002,0.0,0.003,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_007327.jpg,['cat'],0.0,0.0,0.0,0.0,0.001,0.0,0.001,1.0,0.001,0.0,0.002,0.0,0.0,0.0,0.001,0.003,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_002899.jpg,['cat'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.018,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002086.jpg,"['cat', 'chair']",0.0,0.0,0.0,0.0,0.001,0.0,0.001,1.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002965.jpg,['cat'],0.0,0.0,0.0,0.0,0.001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_001900.jpg,"['cat', 'chair', 'diningtable']",0.0,0.0,0.0,0.0,0.017,0.0,0.0,1.0,0.944,0.0,0.019,0.0,0.0,0.0,0.001,0.002,0.0,0.014,0.0,0.004
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000683.jpg,['cat'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_004157.jpg,['cat'],0.0,0.0,0.001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_003451.jpg,"['cat', 'sofa']",0.0,0.0,0.0,0.0,0.002,0.0,0.0,1.0,0.026,0.0,0.0,0.002,0.0,0.0,0.001,0.011,0.0,0.57,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002008.jpg,['cat'],0.0,0.001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000374.jpg,['cat'],0.0,0.0,0.0,0.0,0.001,0.0,0.001,1.0,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_000043.jpg,"['chair', 'diningtable']",0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.005,0.0,0.002,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_006151.jpg,"['chair', 'diningtable', 'person']",0.0,0.0,0.0,0.001,0.004,0.0,0.0,0.0,1.0,0.0,0.996,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_002241.jpg,"['chair', 'diningtable']",0.0,0.0,0.0,0.001,0.007,0.0,0.0,0.005,1.0,0.0,0.999,0.0,0.0,0.0,0.0,0.001,0.0,0.002,0.0,0.004
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004129.jpg,['chair'],0.0,0.0,0.002,0.0,0.0,0.0,0.003,0.001,1.0,0.002,0.036,0.001,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_004278.jpg,"['chair', 'diningtable']",0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.011,1.0,0.0,0.953,0.002,0.0,0.0,0.0,0.012,0.0,0.013,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_001834.jpg,['chair'],0.0,0.0,0.005,0.001,0.001,0.0,0.001,0.0,1.0,0.001,0.493,0.006,0.0,0.001,0.001,0.001,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004499.jpg,"['chair', 'diningtable']",0.0,0.0,0.0,0.006,0.033,0.0,0.0,0.001,1.0,0.0,0.999,0.0,0.001,0.0,0.002,0.009,0.002,0.002,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003973.jpg,"['chair', 'diningtable']",0.0,0.0,0.001,0.013,0.099,0.0,0.0,0.003,1.0,0.0,0.998,0.0,0.0,0.0,0.0,0.238,0.0,0.003,0.0,0.029
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_000811.jpg,"['chair', 'diningtable']",0.0,0.0,0.001,0.0,0.004,0.0,0.002,0.003,1.0,0.0,0.992,0.001,0.0,0.0,0.002,0.021,0.0,0.007,0.0,0.004
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_002071.jpg,['chair'],0.0,0.001,0.003,0.001,0.004,0.0,0.001,0.004,1.0,0.0,0.666,0.002,0.001,0.0,0.0,0.586,0.001,0.003,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002487.jpg,"['chair', 'diningtable', 'pottedplant']",0.0,0.0,0.001,0.0,0.015,0.0,0.0,0.004,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.342,0.0,0.013,0.0,0.006
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_001371.jpg,['chair'],0.0,0.005,0.017,0.001,0.006,0.001,0.004,0.001,1.0,0.002,0.214,0.001,0.0,0.001,0.0,0.002,0.001,0.002,0.001,0.003
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_002508.jpg,"['chair', 'diningtable', 'sofa']",0.0,0.0,0.001,0.0,0.005,0.0,0.0,0.002,1.0,0.0,0.977,0.0,0.0,0.001,0.001,0.011,0.0,0.296,0.0,0.107
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002078.jpg,"['chair', 'diningtable']",0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.002,1.0,0.0,0.96,0.001,0.0,0.0,0.003,0.016,0.0,0.092,0.0,0.852
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_003011.jpg,['chair'],0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.003,1.0,0.001,0.504,0.001,0.0,0.0,0.0,0.001,0.0,0.003,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_007194.jpg,['chair'],0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.003,1.0,0.001,0.006,0.002,0.0,0.433,0.0,0.009,0.0,0.002,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_002805.jpg,"['chair', 'diningtable']",0.0,0.001,0.0,0.0,0.009,0.0,0.0,0.0,1.0,0.0,0.886,0.0,0.0,0.0,0.0,0.045,0.0,0.035,0.0,0.013
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000821.jpg,"['chair', 'diningtable', 'sofa']",0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.001,1.0,0.0,0.137,0.002,0.0,0.0,0.0,0.014,0.0,0.9,0.0,0.026
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_000919.jpg,"['chair', 'diningtable', 'pottedplant']",0.0,0.0,0.0,0.002,0.05,0.0,0.0,0.001,1.0,0.0,0.992,0.001,0.0,0.001,0.0,0.614,0.0,0.032,0.0,0.029
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003759.jpg,"['chair', 'diningtable']",0.0,0.0,0.0,0.001,0.004,0.0,0.0,0.0,1.0,0.0,0.847,0.0,0.0,0.0,0.002,0.035,0.0,0.012,0.0,0.037
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_007922.jpg,"['chair', 'diningtable']",0.0,0.001,0.0,0.011,0.01,0.0,0.001,0.0,1.0,0.0,0.937,0.0,0.0,0.001,0.002,0.015,0.0,0.001,0.001,0.005
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_005080.jpg,"['chair', 'diningtable']",0.0,0.001,0.001,0.001,0.064,0.0,0.002,0.001,1.0,0.0,0.796,0.002,0.0,0.001,0.004,0.025,0.0,0.028,0.0,0.075
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_000212.jpg,"['car', 'chair', 'diningtable']",0.0,0.0,0.0,0.016,0.024,0.0,0.0,0.001,1.0,0.0,0.998,0.0,0.0,0.0,0.001,0.006,0.0,0.003,0.0,0.002
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002728.jpg,"['chair', 'diningtable']",0.0,0.0,0.003,0.001,0.066,0.0,0.001,0.005,1.0,0.0,0.981,0.001,0.0,0.0,0.003,0.054,0.0,0.011,0.0,0.037
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_002887.jpg,['chair'],0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.004,1.0,0.0,0.452,0.002,0.0,0.0,0.002,0.1,0.002,0.011,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_003531.jpg,"['chair', 'diningtable']",0.0,0.0,0.004,0.0,0.003,0.0,0.0,0.005,1.0,0.0,0.977,0.001,0.0,0.0,0.001,0.99,0.0,0.032,0.0,0.002
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_008365.jpg,"['chair', 'diningtable']",0.0,0.0,0.0,0.003,0.027,0.0,0.0,0.0,1.0,0.0,0.989,0.0,0.0,0.0,0.0,0.323,0.0,0.072,0.0,0.201
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_000098.jpg,"['bicycle', 'chair', 'diningtable']",0.0,0.02,0.001,0.001,0.002,0.0,0.0,0.002,1.0,0.0,0.838,0.0,0.0,0.0,0.001,0.004,0.0,0.019,0.0,0.005
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002639.jpg,"['chair', 'diningtable']",0.0,0.0,0.002,0.001,0.019,0.0,0.0,0.002,1.0,0.001,0.965,0.0,0.0,0.001,0.001,0.005,0.0,0.031,0.0,0.019
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_005627.jpg,"['pottedplant', 'sofa']",0.0,0.0,0.0,0.001,0.003,0.0,0.001,0.005,1.0,0.0,0.777,0.005,0.0,0.0,0.003,0.131,0.0,0.141,0.0,0.002
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002055.jpg,"['chair', 'diningtable']",0.0,0.0,0.0,0.003,0.003,0.0,0.001,0.002,1.0,0.0,0.952,0.0,0.0,0.0,0.004,0.076,0.0,0.034,0.0,0.076
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_006841.jpg,['chair'],0.0,0.001,0.0,0.0,0.211,0.0,0.001,0.001,1.0,0.0,0.89,0.001,0.0,0.001,0.314,0.057,0.0,0.024,0.0,0.006
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002605.jpg,"['chair', 'diningtable', 'pottedplant']",0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,1.0,0.0,0.631,0.0,0.001,0.001,0.01,0.207,0.0,0.001,0.001,0.002
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_006311.jpg,"['chair', 'diningtable', 'person']",0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.001,0.999,0.0,0.957,0.0,0.001,0.001,1.0,0.031,0.001,0.001,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_004813.jpg,['chair'],0.0,0.001,0.005,0.001,0.002,0.0,0.001,0.028,0.999,0.001,0.304,0.001,0.0,0.001,0.0,0.006,0.0,0.008,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_002994.jpg,"['chair', 'diningtable']",0.0,0.0,0.0,0.001,0.165,0.0,0.0,0.0,0.999,0.0,0.994,0.0,0.0,0.0,0.002,0.01,0.0,0.012,0.001,0.027
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002743.jpg,"['chair', 'diningtable', 'person']",0.0,0.0,0.0,0.005,0.041,0.0,0.001,0.001,0.999,0.0,0.931,0.0,0.0,0.0,0.999,0.117,0.0,0.026,0.0,0.137
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002003.jpg,"['chair', 'diningtable']",0.0,0.005,0.001,0.0,0.036,0.0,0.001,0.002,0.999,0.0,0.859,0.004,0.001,0.001,0.004,0.02,0.001,0.006,0.0,0.002
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001574.jpg,['chair'],0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.999,0.0,0.476,0.002,0.0,0.0,0.003,0.063,0.0,0.845,0.0,0.037
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_001772.jpg,"['chair', 'tvmonitor']",0.0,0.001,0.0,0.0,0.254,0.0,0.001,0.0,0.999,0.0,0.727,0.0,0.0,0.0,0.005,0.069,0.0,0.001,0.0,0.703
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_001439.jpg,['chair'],0.0,0.001,0.002,0.001,0.002,0.0,0.0,0.001,0.999,0.001,0.42,0.001,0.003,0.0,0.007,0.027,0.002,0.049,0.001,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_005894.jpg,['chair'],0.0,0.0,0.003,0.001,0.006,0.0,0.002,0.004,0.999,0.0,0.81,0.001,0.0,0.0,0.004,0.056,0.0,0.031,0.0,0.213
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_003178.jpg,['chair'],0.001,0.0,0.0,0.0,0.005,0.0,0.014,0.0,0.999,0.0,0.791,0.0,0.001,0.0,0.023,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003884.jpg,"['chair', 'diningtable']",0.001,0.0,0.001,0.001,0.001,0.0,0.0,0.0,0.998,0.0,0.181,0.001,0.0,0.002,0.001,0.005,0.001,0.05,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_007287.jpg,['chair'],0.0,0.001,0.002,0.0,0.004,0.0,0.0,0.001,0.998,0.0,0.037,0.009,0.0,0.0,0.012,0.098,0.001,0.911,0.0,0.083
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_007949.jpg,"['chair', 'diningtable']",0.0,0.0,0.001,0.009,0.179,0.0,0.0,0.001,0.998,0.0,0.888,0.001,0.0,0.0,0.021,0.019,0.0,0.027,0.0,0.644
