image,gt,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000952.jpg,['car'],0.0,0.009,0.0,0.002,0.005,0.006,0.999,0.003,0.002,0.005,0.002,0.021,0.001,0.002,0.422,0.005,0.003,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_001110.jpg,"['bus', 'car']",0.001,0.008,0.001,0.009,0.001,0.033,0.999,0.002,0.0,0.002,0.0,0.005,0.001,0.006,0.365,0.002,0.002,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004471.jpg,['car'],0.002,0.002,0.0,0.014,0.002,0.002,0.999,0.002,0.001,0.002,0.003,0.019,0.0,0.001,0.242,0.002,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_004312.jpg,['car'],0.003,0.016,0.0,0.002,0.002,0.008,0.999,0.002,0.001,0.001,0.001,0.006,0.001,0.016,0.344,0.001,0.001,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003376.jpg,['car'],0.001,0.002,0.0,0.006,0.0,0.021,0.999,0.005,0.002,0.0,0.0,0.004,0.0,0.01,0.056,0.0,0.001,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_000094.jpg,['car'],0.001,0.006,0.0,0.002,0.004,0.013,0.999,0.004,0.004,0.003,0.002,0.008,0.001,0.013,0.311,0.004,0.001,0.001,0.012,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004102.jpg,"['car', 'person']",0.0,0.002,0.0,0.003,0.002,0.004,0.999,0.001,0.0,0.001,0.001,0.007,0.002,0.019,0.959,0.001,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002632.jpg,['car'],0.0,0.009,0.0,0.028,0.002,0.02,0.999,0.007,0.001,0.001,0.0,0.006,0.0,0.001,0.157,0.002,0.002,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_003453.jpg,['car'],0.001,0.002,0.0,0.002,0.001,0.002,0.999,0.001,0.0,0.002,0.0,0.006,0.001,0.001,0.195,0.0,0.001,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000381.jpg,['car'],0.003,0.002,0.0,0.001,0.003,0.001,0.999,0.002,0.002,0.001,0.004,0.007,0.0,0.017,0.251,0.002,0.0,0.003,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_000027.jpg,['car'],0.001,0.005,0.001,0.002,0.005,0.001,0.999,0.002,0.003,0.002,0.002,0.006,0.0,0.021,0.344,0.004,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_004127.jpg,['car'],0.0,0.004,0.0,0.027,0.001,0.001,0.999,0.002,0.0,0.002,0.0,0.004,0.001,0.013,0.367,0.001,0.002,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_007804.jpg,"['bus', 'car']",0.001,0.019,0.001,0.001,0.004,0.02,0.999,0.002,0.003,0.002,0.003,0.008,0.001,0.017,0.33,0.004,0.002,0.001,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001685.jpg,['car'],0.0,0.004,0.0,0.002,0.002,0.123,0.999,0.001,0.0,0.001,0.0,0.018,0.0,0.004,0.143,0.001,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001021.jpg,['cat'],0.0,0.0,0.0,0.0,0.003,0.0,0.001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.001,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000536.jpg,['cat'],0.0,0.0,0.0,0.0,0.038,0.0,0.0,1.0,0.004,0.0,0.003,0.0,0.0,0.0,0.001,0.007,0.001,0.001,0.0,0.01
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_005977.jpg,['cat'],0.0,0.0,0.0,0.0,0.002,0.0,0.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_001290.jpg,['cat'],0.0,0.0,0.0,0.0,0.069,0.0,0.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.0,0.0,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_005899.jpg,['cat'],0.0,0.0,0.0,0.0,0.004,0.0,0.001,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.004,0.001,0.0,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_006285.jpg,['cat'],0.0,0.0,0.0,0.0,0.005,0.0,0.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.0,0.0,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_005647.jpg,['cat'],0.0,0.0,0.0,0.0,0.003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001291.jpg,['cat'],0.0,0.0,0.0,0.0,0.016,0.0,0.0,1.0,0.002,0.0,0.001,0.0,0.0,0.0,0.005,0.004,0.0,0.001,0.0,0.004
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_006793.jpg,['cat'],0.0,0.001,0.001,0.0,0.001,0.0,0.001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_007610.jpg,['cat'],0.0,0.0,0.0,0.0,0.014,0.0,0.001,1.0,0.003,0.0,0.001,0.0,0.0,0.0,0.006,0.008,0.001,0.0,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_002201.jpg,['cat'],0.0,0.0,0.0,0.0,0.022,0.0,0.0,1.0,0.007,0.0,0.001,0.0,0.0,0.0,0.015,0.01,0.0,0.001,0.0,0.004
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_003427.jpg,['cat'],0.0,0.0,0.0,0.0,0.004,0.0,0.001,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.004,0.001,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_002410.jpg,['cat'],0.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.006,0.0,0.001,0.001,0.0,0.0,0.029,0.003,0.0,0.025,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002645.jpg,['cat'],0.0,0.0,0.0,0.0,0.005,0.0,0.0,1.0,0.002,0.0,0.0,0.0,0.0,0.0,0.007,0.002,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_005344.jpg,['cat'],0.0,0.0,0.0,0.0,0.002,0.0,0.0,1.0,0.008,0.0,0.0,0.0,0.0,0.0,0.009,0.009,0.0,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001089.jpg,['cat'],0.0,0.001,0.0,0.0,0.001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.002,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004655.jpg,['cat'],0.0,0.0,0.0,0.0,0.002,0.0,0.001,1.0,0.0,0.0,0.001,0.0,0.0,0.0,0.002,0.003,0.0,0.0,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002053.jpg,['cat'],0.0,0.0,0.0,0.0,0.004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0,0.0,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_005021.jpg,"['cat', 'chair']",0.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.078,0.0,0.002,0.0,0.0,0.0,0.006,0.004,0.0,0.001,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_005033.jpg,['cat'],0.0,0.0,0.0,0.0,0.003,0.0,0.001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.001,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_002699.jpg,['cat'],0.0,0.0,0.0,0.0,0.001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_006781.jpg,['cat'],0.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.001,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_005003.jpg,['cat'],0.0,0.0,0.0,0.0,0.002,0.0,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_003704.jpg,['cat'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004157.jpg,['cat'],0.001,0.0,0.0,0.0,0.005,0.0,0.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.0,0.001,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_000839.jpg,['cat'],0.0,0.0,0.0,0.0,0.004,0.0,0.002,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.01,0.003,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002228.jpg,['cat'],0.001,0.0,0.0,0.0,0.006,0.0,0.002,1.0,0.002,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.0,0.001,0.0,0.002
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003143.jpg,['cat'],0.0,0.0,0.001,0.0,0.008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.001,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_005061.jpg,['cat'],0.0,0.0,0.0,0.0,0.004,0.0,0.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.0,0.0,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_006449.jpg,['cat'],0.0,0.002,0.0,0.0,0.008,0.0,0.006,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.015,0.008,0.0,0.001,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001468.jpg,['cat'],0.0,0.0,0.0,0.0,0.014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0,0.003,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001637.jpg,['cat'],0.0,0.0,0.001,0.0,0.001,0.0,0.001,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_005510.jpg,['cat'],0.0,0.0,0.0,0.0,0.043,0.0,0.0,1.0,0.005,0.0,0.001,0.0,0.0,0.0,0.007,0.002,0.0,0.001,0.0,0.005
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002499.jpg,['cat'],0.001,0.0,0.0,0.0,0.017,0.0,0.001,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.008,0.002,0.0,0.0,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_006025.jpg,['cat'],0.0,0.0,0.001,0.0,0.019,0.0,0.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.004,0.003,0.0,0.001,0.0,0.002
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_001597.jpg,['cat'],0.0,0.0,0.0,0.0,0.017,0.0,0.001,1.0,0.002,0.0,0.0,0.001,0.0,0.0,0.002,0.003,0.0,0.001,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_005712.jpg,['cat'],0.004,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.001,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_006999.jpg,['cat'],0.0,0.001,0.001,0.0,0.007,0.0,0.002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.001,0.0,0.0,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_001292.jpg,['cat'],0.0,0.0,0.0,0.0,0.007,0.0,0.0,1.0,0.003,0.0,0.001,0.0,0.0,0.0,0.001,0.008,0.0,0.001,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_004037.jpg,['cat'],0.0,0.0,0.0,0.0,0.001,0.0,0.001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004529.jpg,['cat'],0.0,0.0,0.0,0.0,0.009,0.0,0.002,1.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.003,0.001,0.001,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_005235.jpg,['cat'],0.0,0.0,0.0,0.0,0.037,0.0,0.001,1.0,0.061,0.0,0.002,0.0,0.0,0.0,0.017,0.015,0.0,0.013,0.0,0.034
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_002004.jpg,['cat'],0.0,0.0,0.0,0.0,0.001,0.0,0.001,1.0,0.001,0.0,0.0,0.001,0.0,0.0,0.003,0.001,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_001484.jpg,['cat'],0.001,0.0,0.0,0.0,0.004,0.0,0.002,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.01,0.005,0.0,0.001,0.0,0.007
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_004157.jpg,['cat'],0.0,0.0,0.0,0.0,0.001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_003519.jpg,['cat'],0.001,0.0,0.0,0.0,0.012,0.0,0.0,1.0,0.008,0.0,0.001,0.0,0.0,0.0,0.007,0.003,0.0,0.002,0.0,0.012
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_007989.jpg,['cat'],0.0,0.0,0.0,0.0,0.031,0.0,0.0,1.0,0.005,0.0,0.001,0.0,0.0,0.0,0.003,0.003,0.001,0.002,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000875.jpg,['cat'],0.0,0.001,0.0,0.0,0.014,0.0,0.001,1.0,0.002,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.0,0.0,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002025.jpg,['cat'],0.0,0.0,0.001,0.0,0.009,0.0,0.0,1.0,0.008,0.0,0.001,0.0,0.0,0.0,0.018,0.003,0.0,0.004,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_005340.jpg,['cat'],0.0,0.0,0.0,0.0,0.021,0.0,0.002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.001,0.0,0.0,0.0,0.008
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004499.jpg,"['chair', 'diningtable']",0.002,0.001,0.002,0.005,0.149,0.0,0.0,0.001,1.0,0.0,0.998,0.002,0.001,0.0,0.008,0.037,0.0,0.026,0.0,0.002
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_000043.jpg,"['chair', 'diningtable']",0.0,0.011,0.001,0.0,0.099,0.0,0.001,0.001,1.0,0.0,0.984,0.004,0.0,0.0,0.001,0.082,0.0,0.018,0.0,0.003
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002487.jpg,"['chair', 'diningtable', 'pottedplant']",0.0,0.002,0.002,0.001,0.075,0.0,0.0,0.005,1.0,0.0,0.991,0.002,0.0,0.0,0.0,0.526,0.0,0.049,0.0,0.024
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_002241.jpg,"['chair', 'diningtable']",0.001,0.0,0.002,0.002,0.067,0.0,0.0,0.004,1.0,0.0,0.981,0.002,0.0,0.0,0.002,0.019,0.0,0.14,0.0,0.015
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003973.jpg,"['chair', 'diningtable']",0.001,0.0,0.003,0.007,0.159,0.0,0.0,0.004,0.999,0.0,0.987,0.002,0.0,0.0,0.002,0.275,0.0,0.068,0.0,0.075
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_004278.jpg,"['chair', 'diningtable']",0.002,0.001,0.004,0.001,0.027,0.0,0.0,0.004,0.999,0.001,0.833,0.02,0.001,0.0,0.003,0.031,0.0,0.134,0.0,0.007
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_005171.jpg,"['bottle', 'chair', 'diningtable']",0.001,0.0,0.001,0.002,0.125,0.0,0.0,0.002,0.999,0.0,0.981,0.001,0.0,0.0,0.001,0.062,0.0,0.109,0.0,0.039
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002003.jpg,"['chair', 'diningtable']",0.001,0.024,0.003,0.001,0.187,0.001,0.001,0.002,0.999,0.001,0.843,0.01,0.001,0.001,0.008,0.023,0.0,0.018,0.0,0.012
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_001371.jpg,['chair'],0.0,0.022,0.026,0.004,0.056,0.002,0.007,0.001,0.999,0.004,0.37,0.007,0.0,0.002,0.008,0.011,0.004,0.008,0.001,0.013
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_006151.jpg,"['chair', 'diningtable', 'person']",0.002,0.0,0.002,0.003,0.045,0.001,0.001,0.001,0.999,0.001,0.845,0.002,0.001,0.0,0.025,0.008,0.0,0.017,0.0,0.004
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_008365.jpg,"['chair', 'diningtable']",0.001,0.002,0.0,0.004,0.058,0.0,0.0,0.0,0.998,0.0,0.943,0.001,0.0,0.0,0.001,0.554,0.0,0.347,0.0,0.454
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002078.jpg,"['chair', 'diningtable']",0.002,0.001,0.001,0.001,0.037,0.0,0.001,0.004,0.998,0.001,0.872,0.006,0.0,0.0,0.005,0.052,0.0,0.39,0.0,0.219
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_000212.jpg,"['car', 'chair', 'diningtable']",0.002,0.0,0.002,0.008,0.077,0.0,0.0,0.002,0.998,0.0,0.983,0.001,0.0,0.0,0.004,0.027,0.0,0.02,0.0,0.005
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_002805.jpg,"['chair', 'diningtable']",0.001,0.003,0.001,0.001,0.026,0.0,0.0,0.003,0.998,0.0,0.763,0.005,0.0,0.0,0.002,0.139,0.0,0.166,0.0,0.026
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_002071.jpg,['chair'],0.001,0.007,0.01,0.002,0.051,0.001,0.008,0.003,0.997,0.002,0.732,0.013,0.001,0.001,0.005,0.526,0.001,0.035,0.0,0.006
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003884.jpg,"['chair', 'diningtable']",0.002,0.004,0.004,0.002,0.011,0.0,0.001,0.002,0.997,0.001,0.399,0.01,0.001,0.002,0.001,0.029,0.001,0.051,0.0,0.013
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001851.jpg,"['chair', 'diningtable', 'pottedplant']",0.001,0.004,0.001,0.001,0.142,0.0,0.001,0.003,0.996,0.0,0.958,0.008,0.0,0.001,0.005,0.681,0.0,0.268,0.0,0.068
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_005080.jpg,"['chair', 'diningtable']",0.001,0.004,0.005,0.001,0.064,0.001,0.002,0.003,0.996,0.001,0.614,0.011,0.0,0.001,0.01,0.088,0.0,0.145,0.0,0.128
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_002508.jpg,"['chair', 'diningtable', 'sofa']",0.0,0.002,0.002,0.001,0.026,0.0,0.001,0.003,0.996,0.0,0.751,0.002,0.0,0.001,0.009,0.115,0.0,0.46,0.0,0.135
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_000811.jpg,"['chair', 'diningtable']",0.003,0.002,0.001,0.002,0.153,0.0,0.007,0.005,0.996,0.001,0.966,0.007,0.0,0.005,0.017,0.031,0.0,0.043,0.0,0.018
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002605.jpg,"['chair', 'diningtable', 'pottedplant']",0.001,0.001,0.002,0.001,0.044,0.001,0.001,0.001,0.995,0.001,0.682,0.004,0.001,0.004,0.019,0.236,0.0,0.014,0.001,0.006
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_003011.jpg,['chair'],0.001,0.001,0.005,0.001,0.027,0.0,0.0,0.005,0.995,0.003,0.363,0.004,0.0,0.0,0.003,0.006,0.0,0.038,0.0,0.003
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_000919.jpg,"['chair', 'diningtable', 'pottedplant']",0.0,0.002,0.002,0.002,0.122,0.0,0.001,0.003,0.994,0.0,0.918,0.006,0.0,0.001,0.003,0.571,0.0,0.136,0.0,0.051
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004129.jpg,['chair'],0.001,0.01,0.019,0.001,0.016,0.0,0.012,0.001,0.994,0.003,0.048,0.003,0.001,0.001,0.004,0.029,0.001,0.003,0.0,0.003
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_007922.jpg,"['chair', 'diningtable']",0.002,0.013,0.002,0.014,0.032,0.003,0.006,0.001,0.992,0.0,0.65,0.002,0.0,0.002,0.007,0.08,0.0,0.033,0.003,0.07
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003759.jpg,"['chair', 'diningtable']",0.0,0.005,0.003,0.001,0.038,0.0,0.001,0.003,0.991,0.0,0.509,0.001,0.0,0.001,0.006,0.128,0.0,0.044,0.0,0.099
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_001775.jpg,"['chair', 'pottedplant', 'sofa']",0.0,0.004,0.003,0.002,0.01,0.001,0.007,0.014,0.99,0.001,0.262,0.028,0.0,0.001,0.02,0.776,0.0,0.589,0.0,0.029
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_005894.jpg,['chair'],0.005,0.002,0.004,0.005,0.089,0.001,0.003,0.01,0.989,0.0,0.677,0.003,0.0,0.0,0.016,0.05,0.0,0.086,0.0,0.453
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_001834.jpg,['chair'],0.001,0.018,0.009,0.004,0.032,0.003,0.014,0.001,0.989,0.003,0.075,0.013,0.001,0.007,0.007,0.014,0.0,0.007,0.003,0.002
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_004783.jpg,"['chair', 'sofa']",0.001,0.001,0.001,0.001,0.004,0.0,0.002,0.001,0.989,0.001,0.018,0.015,0.0,0.004,0.002,0.047,0.0,0.32,0.001,0.1
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004746.jpg,['chair'],0.001,0.013,0.004,0.0,0.046,0.0,0.001,0.001,0.988,0.002,0.131,0.001,0.001,0.001,0.001,0.005,0.0,0.008,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_001439.jpg,['chair'],0.0,0.007,0.01,0.002,0.032,0.001,0.002,0.003,0.987,0.002,0.254,0.01,0.002,0.001,0.01,0.064,0.002,0.213,0.001,0.032
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002728.jpg,"['chair', 'diningtable']",0.003,0.001,0.005,0.004,0.165,0.0,0.002,0.006,0.986,0.001,0.769,0.006,0.0,0.001,0.025,0.058,0.0,0.111,0.0,0.125
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001574.jpg,['chair'],0.001,0.002,0.001,0.001,0.026,0.0,0.001,0.005,0.985,0.001,0.243,0.011,0.0,0.0,0.006,0.07,0.0,0.868,0.0,0.076
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000821.jpg,"['chair', 'diningtable', 'sofa']",0.0,0.001,0.001,0.0,0.027,0.0,0.0,0.004,0.984,0.001,0.109,0.008,0.0,0.0,0.002,0.089,0.001,0.961,0.0,0.061
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_002531.jpg,"['chair', 'diningtable']",0.011,0.002,0.001,0.002,0.154,0.0,0.002,0.002,0.984,0.0,0.794,0.004,0.0,0.001,0.018,0.015,0.0,0.018,0.0,0.089
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_000198.jpg,"['chair', 'pottedplant']",0.0,0.718,0.002,0.001,0.086,0.004,0.027,0.001,0.983,0.002,0.546,0.003,0.002,0.001,0.027,0.436,0.005,0.003,0.004,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_003531.jpg,"['chair', 'diningtable']",0.0,0.002,0.013,0.002,0.017,0.0,0.001,0.006,0.983,0.001,0.705,0.008,0.0,0.001,0.007,0.854,0.0,0.222,0.0,0.011
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_006841.jpg,['chair'],0.0,0.003,0.003,0.002,0.235,0.0,0.002,0.003,0.98,0.001,0.792,0.008,0.001,0.002,0.379,0.214,0.001,0.146,0.0,0.029
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001731.jpg,['chair'],0.04,0.013,0.0,0.003,0.012,0.002,0.003,0.001,0.979,0.0,0.06,0.004,0.0,0.0,0.002,0.016,0.0,0.008,0.0,0.02
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_002887.jpg,['chair'],0.002,0.002,0.006,0.001,0.05,0.001,0.001,0.005,0.978,0.001,0.388,0.007,0.0,0.0,0.019,0.055,0.002,0.098,0.0,0.007
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002055.jpg,"['chair', 'diningtable']",0.002,0.002,0.002,0.003,0.056,0.001,0.004,0.002,0.977,0.001,0.788,0.002,0.0,0.001,0.015,0.362,0.0,0.125,0.001,0.103
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_005627.jpg,"['pottedplant', 'sofa']",0.001,0.0,0.001,0.001,0.023,0.0,0.003,0.008,0.976,0.001,0.397,0.019,0.0,0.0,0.009,0.059,0.0,0.621,0.0,0.02
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_004813.jpg,['chair'],0.0,0.008,0.009,0.002,0.022,0.001,0.002,0.003,0.976,0.001,0.091,0.007,0.0,0.001,0.001,0.022,0.0,0.019,0.0,0.005
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_006311.jpg,"['chair', 'diningtable', 'person']",0.0,0.0,0.001,0.002,0.196,0.0,0.001,0.001,0.972,0.001,0.827,0.002,0.001,0.002,1.0,0.046,0.001,0.018,0.0,0.019
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004131.jpg,"['bird', 'chair', 'person']",0.0,0.002,0.006,0.001,0.164,0.0,0.001,0.002,0.968,0.0,0.499,0.068,0.0,0.0,0.978,0.044,0.001,0.016,0.0,0.023
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_005062.jpg,"['chair', 'tvmonitor']",0.004,0.001,0.002,0.001,0.054,0.0,0.001,0.009,0.968,0.0,0.255,0.001,0.0,0.0,0.004,0.035,0.0,0.074,0.0,0.989
